Temperature,Soil,Light,Humid,Rainfall,Label
23.27,2,1,61.86,94.64,Tomat
24.15,3,1,71.56,75.01,Tomat
25.32,3,1,69.54,88.2,Tomat
21.32,1,1,65.31,75.33,Tomat
20.22,3,1,78.73,66.64,Tomat
22.54,1,1,68.04,96.84,Tomat
24.76,2,1,60.82,90.24,Tomat
23.89,1,1,68.02,88.09,Tomat
25.54,2,1,68.91,68.42,Tomat
26.56,2,1,78.09,78.23,Tomat
23.91,2,1,76.78,99.03,Tomat
21.07,3,1,64.2,69.3,Tomat
26.81,2,1,77.62,64.5,Tomat
24.6,3,1,65.21,70.47,Tomat
25.92,2,1,67.18,72.93,Tomat
25.64,3,1,61.61,95.15,Tomat
27.75,2,1,61.16,89.51,Tomat
22.36,2,1,74.3,63.22,Tomat
25.64,2,1,79.39,63.22,Tomat
22.93,2,1,70.35,86.12,Tomat
23.16,1,1,77.73,88.89,Tomat
21.84,2,1,76.67,67.73,Tomat
22.75,1,1,73.96,87.94,Tomat
27.59,3,1,80.54,72.52,Tomat
22.34,1,1,76.85,76.53,Tomat
21.97,2,1,65.77,79.54,Tomat
24.67,2,1,76.57,67.34,Tomat
22.06,1,1,74.55,102.63,Tomat
23.79,2,1,68.39,103.08,Tomat
26.67,2,1,61.61,81.04,Tomat
21.84,1,1,64.5,73.23,Tomat
23.41,2,1,76.74,102.44,Tomat
24.88,2,1,65.22,96.59,Tomat
24.37,2,1,80.96,92.68,Tomat
27.8,1,1,74.57,81.74,Tomat
25.44,2,1,70.02,79.61,Tomat
25.92,2,1,71.98,94.98,Tomat
27.74,3,1,72.83,84.15,Tomat
23.32,2,1,80.35,90.03,Tomat
22.84,2,1,63.4,86.09,Tomat
20.35,3,1,65.72,92.18,Tomat
21.47,2,1,74.9,66.42,Tomat
21.9,2,1,65.04,78.24,Tomat
21.47,2,1,78.3,69.46,Tomat
26.04,3,1,67.28,72.59,Tomat
24.29,2,1,63.8,70.87,Tomat
25.34,1,1,61,83.47,Tomat
26.56,2,1,72.51,63.29,Tomat
21.85,3,1,77.33,102.67,Tomat
22.61,2,1,65.75,84.13,Tomat
25.67,1,1,79.27,64.69,Tomat
23.14,2,1,75.91,90.92,Tomat
20.23,3,1,61.29,73.7,Tomat
23.48,3,1,72.03,66.95,Tomat
27.27,2,1,71.92,97.1,Tomat
23.27,3,1,64.25,70.75,Tomat
22.66,3,1,67.03,66.87,Tomat
27.92,2,1,69.62,64.87,Tomat
25.16,2,1,61.01,92.86,Tomat
22.93,2,1,63.15,89.81,Tomat
20.82,3,1,63.44,62.84,Tomat
26.3,1,1,67.96,71.73,Tomat
25.66,2,1,75.69,91.86,Tomat
27.38,2,1,77.46,68.84,Tomat
21.74,2,1,63.42,86.53,Tomat
20.92,2,1,75.79,71.38,Tomat
25.79,2,1,74.08,81.22,Tomat
21.63,1,1,78.7,98.65,Tomat
21.41,2,1,80.34,75.11,Tomat
22.56,1,1,62.61,91.08,Tomat
26.53,2,1,61.69,80.76,Tomat
24.32,3,1,76.79,66.51,Tomat
20.37,2,1,63.41,77.53,Tomat
23.71,2,1,64.09,97.56,Tomat
25.47,2,1,78.52,103.05,Tomat
24.31,2,1,79.72,97.71,Tomat
24.58,2,1,66.69,69.26,Tomat
21.8,2,1,77.69,76.9,Tomat
26.78,2,1,78.04,97.14,Tomat
24.49,2,1,72.71,85.58,Tomat
25.71,3,1,71.89,94.84,Tomat
27.85,2,1,72.09,94.91,Tomat
23.43,1,1,66.33,65.46,Tomat
27.05,1,1,73,76.77,Tomat
20.06,3,1,65.12,82.46,Tomat
20.27,2,1,63.73,101.89,Tomat
24.72,2,1,68.67,99.93,Tomat
22.49,2,1,74.82,80.13,Tomat
21.99,3,1,73.05,66.49,Tomat
22.22,2,1,80.26,79.36,Tomat
22.55,2,1,73.58,84.83,Tomat
25.83,2,1,62.97,100.19,Tomat
24.55,2,1,63.39,74.79,Tomat
26.31,2,1,61.95,75.37,Tomat
26.64,2,1,64.01,88.63,Tomat
26.74,1,1,72.56,83.55,Tomat
23.32,2,1,77.6,70.66,Tomat
23.37,2,1,78.77,68.53,Tomat
27.41,2,1,68.4,82.9,Tomat
25.29,2,1,71.73,94.98,Tomat
20.64,2,1,76.99,94.95,Tomat
24.34,2,1,66.55,103.16,Tomat
22.85,2,1,72.51,78.45,Tomat
27.9,3,1,63.66,78.83,Tomat
20.11,2,1,70.01,62.58,Tomat
24.9,3,1,63.63,97.08,Tomat
25.79,3,1,69.71,89.45,Tomat
22.31,2,1,68.33,94.58,Tomat
27.79,2,1,69.1,82.11,Tomat
26.88,2,1,65.12,100.84,Tomat
27.33,2,1,62.86,63.71,Tomat
20.15,3,1,65.79,67.3,Tomat
24.56,2,1,65.03,78.17,Tomat
22.36,2,1,75.42,66.05,Tomat
26.79,3,1,75.06,66.16,Tomat
25.06,2,1,72.27,86.12,Tomat
24.31,2,1,61.92,71.51,Tomat
20.92,2,1,71.89,88.61,Tomat
24.32,2,1,61.66,101.23,Tomat
25.06,2,1,60.38,96.83,Tomat
27.65,2,1,67.4,72.85,Tomat
24.68,2,1,65.05,66.24,Tomat
27.74,2,1,72.49,102.09,Tomat
27.69,2,1,79.5,103.94,Tomat
25.2,1,1,75.12,78.11,Tomat
24.05,2,1,76.11,81.7,Tomat
23.73,2,1,79.97,68.56,Tomat
27.12,2,1,73.32,92.09,Tomat
20.23,2,1,72.13,80.08,Tomat
20.91,1,1,72.64,95.96,Tomat
20.82,1,1,78.18,86.56,Tomat
26.06,2,1,68.15,64.28,Tomat
22.72,2,1,76.7,76.46,Tomat
25.1,2,1,73.7,96.19,Tomat
24.83,3,1,66.4,91.17,Tomat
23.09,2,1,60.29,88.86,Tomat
24.25,1,1,64.41,90.52,Tomat
25.16,2,1,74.7,87.71,Tomat
27.53,2,1,72.17,89.22,Tomat
24.61,2,1,65.77,88.35,Tomat
24.91,2,1,69.12,84.73,Tomat
20.54,3,1,73.88,94.08,Tomat
27.62,1,1,62.67,77.9,Tomat
24.22,1,1,69.08,82.3,Tomat
26.41,1,1,68.75,79.23,Tomat
20.4,2,1,71.39,71.22,Tomat
23.37,2,1,70.96,75.91,Tomat
22.06,2,1,67.72,64.79,Tomat
22.14,2,1,76.02,76.06,Tomat
26.33,2,1,61.41,78.78,Tomat
24.99,2,1,60.75,66.39,Tomat
23.52,2,1,68.83,71.69,Tomat
20.08,3,1,78.83,72.9,Tomat
27.72,2,1,65.83,71.98,Tomat
27.7,2,1,63.62,77.09,Tomat
21.74,1,1,79.49,68.54,Tomat
20.33,2,1,63.53,92.98,Tomat
24.24,3,1,67.87,76.78,Tomat
27.61,1,1,75.31,67.6,Tomat
27.28,2,1,65.48,87.24,Tomat
24.68,2,1,64.83,69.99,Tomat
22.43,1,1,68.35,64.92,Tomat
22.64,2,1,76.53,69.3,Tomat
27.18,1,1,79.13,80,Tomat
23.93,3,1,60.66,91.4,Tomat
21.05,2,1,63.47,89.23,Tomat
21.99,2,1,80.13,62.72,Tomat
22.21,1,1,72.45,95.56,Tomat
20.99,2,1,71.58,76.49,Tomat
23.7,2,1,77.08,90.82,Tomat
27.33,1,1,60.84,63.86,Tomat
25.35,2,1,60.29,78.91,Tomat
20.58,3,1,80.32,63.32,Tomat
20.04,2,1,77.4,96.52,Tomat
22.21,2,1,75.7,70.29,Tomat
22.9,1,1,63.27,90.61,Tomat
26.21,3,1,70.01,74.05,Tomat
27.74,2,1,79.68,68.14,Tomat
23.1,1,1,79.61,101.27,Tomat
25.49,3,1,60.19,87.29,Tomat
27.96,2,1,75.8,99.61,Tomat
25.97,1,1,60.13,75.28,Tomat
25.09,2,1,80.67,97.08,Tomat
20.62,2,1,68.76,101.74,Tomat
22.59,3,1,80.44,78.97,Tomat
27.31,1,1,67.72,100.18,Tomat
21.61,1,1,66.16,76.46,Tomat
26.75,1,1,66.64,76.03,Tomat
25.57,3,1,75.34,103.99,Tomat
22.93,2,1,64.19,102.19,Tomat
24.23,1,1,78.15,72.03,Tomat
24.34,2,1,72.4,97.39,Tomat
25.71,2,1,80.37,76.77,Tomat
24.13,1,1,80.73,103.31,Tomat
21.06,2,1,63.89,97.91,Tomat
26.19,2,1,80.07,100.21,Tomat
23.25,2,1,60.98,86.4,Tomat
27.7,2,1,60.59,74.76,Tomat
22.27,2,1,79.82,70.73,Tomat
22.1,2,1,80.21,84.5,Tomat
22.67,3,1,63.09,90.48,Tomat
24.58,1,1,69.29,93.41,Tomat
27.16,2,1,70.38,69.6,Tomat
21.41,2,1,78.07,84.83,Tomat
22.24,2,1,73.19,80.67,Tomat
24.65,2,1,76.27,71.18,Tomat
23.63,2,1,70.19,85.54,Tomat
23.58,2,1,73.62,74,Tomat
26.57,1,1,75.44,84.8,Tomat
27.39,2,1,75.5,70.84,Tomat
23.85,1,1,60.04,100,Tomat
25.5,2,1,62.1,76.59,Tomat
26.41,3,1,67.64,87.93,Tomat
24.15,2,1,61.29,67.58,Tomat
22.35,2,1,68.04,88.75,Tomat
25.1,2,1,68.18,73.84,Tomat
24.68,1,1,79.32,102.36,Tomat
27.21,2,1,71.91,78.92,Tomat
20.42,3,1,74.83,87.81,Tomat
27.28,1,1,78.63,71.49,Tomat
24.28,2,1,69.28,98.4,Tomat
20.13,2,1,60.04,96.02,Tomat
22.76,3,1,65.99,72.74,Tomat
25.79,1,1,77.1,100.46,Tomat
23.91,2,1,78.94,64.17,Tomat
27.84,2,1,67.38,93.86,Tomat
23.38,1,1,66.17,81.58,Tomat
22.61,2,1,79.41,97.31,Tomat
26.57,3,1,67.37,81.9,Tomat
24.38,2,1,73.7,65.23,Tomat
25.46,2,1,65.89,71.94,Tomat
26.45,2,1,62.06,103.94,Tomat
25.37,1,1,70.53,76.43,Tomat
23.38,1,1,79.39,69.18,Tomat
21,3,1,72.99,96.08,Tomat
24.64,3,1,64.39,64.38,Tomat
27.18,2,1,74.33,65.27,Tomat
23.35,3,1,76.14,74.9,Tomat
27.29,2,1,66.74,64.48,Tomat
24.03,2,1,71.74,103.99,Tomat
24.97,1,1,74.32,91.3,Tomat
26.66,3,1,63.37,84.15,Tomat
24.52,3,1,80.25,96.05,Tomat
20.73,2,1,69.48,90.11,Tomat
27.85,2,1,80.57,69.72,Tomat
21.97,2,1,63.98,71.65,Tomat
25.68,1,1,70.16,98.66,Tomat
24.04,2,1,63.48,76.54,Tomat
23.83,2,1,60.21,81.15,Tomat
21.95,1,1,65,78.8,Tomat
25.78,3,1,68.47,64.67,Tomat
20.9,2,1,69.05,91.86,Tomat
27.92,2,1,78.62,85,Tomat
26.76,2,1,73.35,90.67,Tomat
24.28,2,1,69.12,74.09,Tomat
23.4,2,1,80.75,79.46,Tomat
22.29,2,1,72.9,70.53,Tomat
24.01,2,1,66.78,79.99,Tomat
27.04,3,1,74.52,89.73,Tomat
22.2,2,1,70.41,101.87,Tomat
24,2,1,78.5,90.15,Tomat
21.88,1,1,78.83,84.38,Tomat
22.7,2,1,67.71,79.85,Tomat
21.52,1,1,71.81,66.9,Tomat
27.92,1,1,65.58,82.38,Tomat
24.57,3,1,73.16,68.96,Tomat
25.86,3,1,80.84,86.76,Tomat
20.79,2,1,77.48,92.93,Tomat
22.93,2,1,67.69,101.94,Tomat
27.14,1,1,62,74.87,Tomat
20.68,2,1,80.3,79.04,Tomat
21.32,3,1,68.18,70.12,Tomat
25,2,1,66.16,99.08,Tomat
24.98,3,1,66.64,96.84,Tomat
26.71,2,1,70.29,94.79,Tomat
27.48,2,1,80.09,64.89,Tomat
21.14,3,1,80.72,85.7,Tomat
22.07,2,1,66.22,72.29,Tomat
23.42,2,1,67.38,67.49,Tomat
20.01,2,1,70.75,95.07,Tomat
20.56,2,1,60.17,71.32,Tomat
21.81,3,1,63.67,83.37,Tomat
23.85,2,1,79.66,84.42,Tomat
22.01,1,1,60.62,71.39,Tomat
27.01,2,1,62.12,83.01,Tomat
22.59,2,1,68.83,64.7,Tomat
27.4,2,1,75.36,62.5,Tomat
27.8,3,1,65.65,99.18,Tomat
23.6,3,1,66.43,79.82,Tomat
21.82,3,1,66.41,100.31,Tomat
22.33,2,1,78.32,83.18,Tomat
26.21,2,1,64.75,80.46,Tomat
22.19,2,1,71.81,74.83,Tomat
23.04,1,1,81,65.9,Tomat
23.83,2,1,75.3,75.4,Tomat
24.6,2,1,67.06,87.85,Tomat
27.97,2,1,76.07,94.29,Tomat
21.86,3,1,80.03,85.04,Tomat
22.83,2,1,67.84,94.1,Tomat
22.1,1,1,74.87,69.07,Tomat
22.89,2,1,61.59,86.8,Tomat
20.81,3,1,78.8,99.28,Tomat
22.88,2,1,62.02,71.58,Tomat
27.1,2,1,67.83,71.99,Tomat
22.39,2,1,71.39,93.69,Tomat
22.98,3,1,65.54,96.34,Tomat
27.56,1,1,73.63,72.84,Tomat
25.83,1,1,71.64,76.32,Tomat
24.13,2,1,75.06,88.83,Tomat
26.22,2,1,67.44,79.1,Tomat
20.99,2,1,71.47,88.5,Tomat
23.72,2,1,77.06,83.19,Tomat
20.95,3,1,77.02,94.74,Tomat
21.87,2,1,75,97.75,Tomat
21.13,1,1,71.38,98.5,Tomat
22.89,2,1,74.14,87.98,Tomat
23.05,3,1,61.82,88.03,Tomat
27.58,3,1,69.9,81.24,Tomat
22.11,2,1,78.06,63.65,Tomat
23.78,1,1,72.75,74.97,Tomat
26.49,2,1,79.78,65.15,Tomat
26.52,2,1,65.51,80.74,Tomat
26,3,1,62.02,97.9,Tomat
22.3,2,1,73.16,87.37,Tomat
23.96,2,1,61.91,90.65,Tomat
21.49,2,1,76.42,70.33,Tomat
21.51,2,1,65.39,73.42,Tomat
23.49,2,1,71.31,69.3,Tomat
25.91,3,1,77.04,97.61,Tomat
24.21,2,1,76.55,74.18,Tomat
27.09,1,1,70.42,85.93,Tomat
26.65,2,1,80.49,68.38,Tomat
20.25,2,1,70.45,67.67,Tomat
24.55,2,1,65.85,76.98,Tomat
24.87,3,1,66.35,76.27,Tomat
27.69,1,1,75.62,76.2,Tomat
20.19,3,1,69.18,87.54,Tomat
24.25,2,1,68.79,75.67,Tomat
21.64,2,1,60.43,94.53,Tomat
20.43,2,1,66.41,66.28,Tomat
24.7,1,1,78.07,76.03,Tomat
26.18,2,1,76.87,90.39,Tomat
26.2,2,1,75.68,87.62,Tomat
20.24,1,1,60.49,67.48,Tomat
23.26,1,1,60.57,80.81,Tomat
20.36,1,1,66.54,75.39,Tomat
21.98,3,1,69.96,88.83,Tomat
21.54,2,1,79.1,67.91,Tomat
21.72,1,1,68.08,90.44,Tomat
22.71,2,1,66.06,81.83,Tomat
22.22,3,1,71.99,73.95,Tomat
27.7,3,1,79.21,93.65,Tomat
22.82,3,1,75.51,70.33,Tomat
27.15,1,1,77.99,68.84,Tomat
21.45,2,1,63.83,63.14,Tomat
26.11,2,1,62.64,98.39,Tomat
20.49,2,1,71.43,83.02,Tomat
23.7,2,1,74.64,84.03,Tomat
20.04,1,1,80.05,67.28,Tomat
26.48,2,1,67.8,66.99,Tomat
27.6,2,1,67.28,76.41,Tomat
20.28,3,1,70.83,84.01,Tomat
27.47,1,1,74.38,91.71,Tomat
26.19,2,1,71.89,83.3,Tomat
22.87,3,1,75.18,97.15,Tomat
27.27,2,1,67.99,78.23,Tomat
22.37,3,1,78.11,63.67,Tomat
23.27,2,1,63.84,80.26,Tomat
20.77,2,1,66.63,66.04,Tomat
25.26,2,1,76.25,75.92,Tomat
20.24,2,1,67.05,103.55,Tomat
23.88,3,1,74.03,98.23,Tomat
25.47,2,1,66.04,72.35,Tomat
26.57,1,1,63.93,78.17,Tomat
21.2,3,1,66.32,80.47,Tomat
26.03,3,1,78.63,94.33,Tomat
25.75,2,1,69.68,63.89,Tomat
24.48,2,1,64.73,64.11,Tomat
24.68,1,1,66.75,67.38,Tomat
20.73,2,1,60.06,88.68,Tomat
24.8,3,1,75.87,79.77,Tomat
23.05,1,1,64.74,97.87,Tomat
26.94,2,1,72.56,74.34,Tomat
22.5,1,1,60.53,82.89,Tomat
24.61,1,1,77.52,91.95,Tomat
23.41,2,1,63.94,85.22,Tomat
27.01,3,1,60.1,75.7,Tomat
22.03,2,1,66.32,68.86,Tomat
20.63,3,1,79.33,85.03,Tomat
25.99,1,1,65.51,68.42,Tomat
23.3,2,1,70.57,101.64,Tomat
24.71,3,1,68.55,85,Tomat
20.21,2,1,66.18,69.79,Tomat
27.62,2,1,79.47,92.53,Tomat
27.02,1,1,76.57,66.81,Tomat
24.99,1,1,76,94.65,Tomat
20.14,1,1,71.05,81.56,Tomat
23.02,3,1,77.32,68.03,Tomat
27.83,1,1,69.63,64.05,Tomat
25.45,3,1,69.77,103.89,Tomat
21.29,2,1,70.37,73.93,Tomat
23.68,3,1,64.98,102.18,Tomat
27.73,2,1,79.4,83.41,Tomat
24.28,2,1,65.43,83.46,Tomat
20.2,1,1,64.16,66.29,Tomat
24.96,2,1,65.12,102.12,Tomat
22.17,2,1,77.16,93.04,Tomat
20.79,3,1,76.14,84.12,Tomat
23.22,2,1,68.97,67.51,Tomat
24.47,3,1,60.29,69.82,Tomat
20.14,2,1,80.49,80.51,Tomat
24.47,1,1,62.78,77.6,Tomat
24.09,2,1,77.88,85.76,Tomat
26.35,2,1,76.42,65.68,Tomat
23.39,2,1,79.7,64.18,Tomat
24.43,2,1,76.24,83.8,Tomat
25.94,2,1,66.96,63.69,Tomat
27.18,1,1,64.87,64.98,Tomat
23.04,2,1,67.93,78.18,Tomat
24.81,2,1,64.26,65.07,Tomat
25.56,1,1,75.11,78.56,Tomat
20.35,2,1,77.36,72.57,Tomat
26.41,2,1,73.58,70.32,Tomat
23.02,3,1,63.91,79.36,Tomat
25.36,2,1,60.79,67.5,Tomat
23.77,3,1,72.19,77.07,Tomat
25.62,2,1,69.72,80.62,Tomat
25.79,2,1,64.19,97.09,Tomat
21.53,3,1,67.73,101.37,Tomat
25.3,2,1,71.37,75.35,Tomat
26.46,2,2,50.35,395.52,Kangkung
27.83,2,2,65.34,276.38,Kangkung
25.69,2,2,58.29,353.87,Kangkung
26.75,2,1,55.1,366.83,Kangkung
25.27,2,1,70.64,92.09,Kangkung
26.9,2,1,75.9,258.72,Kangkung
25.57,2,1,66.88,411.77,Kangkung
27.81,2,1,56.01,77.54,Kangkung
28.21,1,1,73.29,208,Kangkung
29.94,1,2,66.16,328.49,Kangkung
25.98,3,2,74.94,412.76,Kangkung
26.04,2,1,79.91,86.56,Kangkung
29.74,1,2,63,193.33,Kangkung
29.32,2,2,59.89,324.03,Kangkung
28.08,1,2,58.74,264.45,Kangkung
29.21,2,1,71.42,371.16,Kangkung
26.05,1,2,80.13,79.98,Kangkung
29.37,3,2,58.86,245.11,Kangkung
29.34,2,1,64.33,270.12,Kangkung
26.24,1,2,67.87,347.02,Kangkung
27.54,2,2,79.57,358.78,Kangkung
29.65,3,2,57.66,219.48,Kangkung
28.4,2,1,79.81,268.29,Kangkung
28.3,1,2,66.24,44.61,Kangkung
27.8,2,1,72.58,300.06,Kangkung
26.34,2,2,74.22,47.46,Kangkung
29.89,2,1,55.1,284.33,Kangkung
27.24,2,1,80.22,231.38,Kangkung
26.56,2,1,80.26,399.44,Kangkung
28.64,2,1,76.85,102.82,Kangkung
28.04,2,1,76.14,185.59,Kangkung
26.71,2,2,60.11,363.16,Kangkung
26.52,2,1,76.41,234.46,Kangkung
26.07,1,2,77.54,347.15,Kangkung
25.39,2,1,58.26,231.95,Kangkung
28.13,1,1,55.29,297.57,Kangkung
27.53,2,1,73.47,372.25,Kangkung
26.17,1,1,67.91,62.23,Kangkung
25.28,2,2,53.34,371.99,Kangkung
25.09,3,1,62.38,108.78,Kangkung
28.69,2,2,60.29,324.91,Kangkung
25.94,2,2,70.48,253.86,Kangkung
26.33,3,1,63.03,166.52,Kangkung
25.07,2,2,70.11,401.11,Kangkung
25.75,3,1,74.78,357.21,Kangkung
29.37,2,2,71.92,148.75,Kangkung
26.21,2,1,69.14,117.68,Kangkung
29.77,2,2,78.1,176.29,Kangkung
25.82,3,2,57.68,166.21,Kangkung
26.27,2,1,65.73,101.58,Kangkung
29.34,2,1,73.44,393.2,Kangkung
27.13,2,2,56.95,374.53,Kangkung
26.34,2,1,56.56,369.74,Kangkung
28.46,2,1,71.21,212.56,Kangkung
25.26,1,2,74.2,337.77,Kangkung
29.45,2,2,77.48,176.8,Kangkung
29.21,2,2,63.9,364.39,Kangkung
25.43,2,1,72.21,381.59,Kangkung
28.99,2,2,55.3,243.53,Kangkung
29.81,2,2,59.76,220.24,Kangkung
27.46,1,1,69.6,241.43,Kangkung
27.84,2,1,54.58,130.97,Kangkung
28.4,2,1,79.63,76.12,Kangkung
26.33,2,1,53.96,186.76,Kangkung
28.25,3,1,74.08,335.7,Kangkung
27.37,1,2,59.88,297.33,Kangkung
27.03,3,1,72.72,357,Kangkung
29.51,2,2,62.55,210.97,Kangkung
28.99,2,1,73.18,88.27,Kangkung
29.67,3,1,77.91,237.65,Kangkung
29.18,1,1,68.48,56.48,Kangkung
25.21,2,2,55.08,203.25,Kangkung
28.03,2,2,79.48,117.2,Kangkung
28.49,2,2,66.51,358.26,Kangkung
28.32,2,1,57.42,90.02,Kangkung
26.36,2,2,62.66,219.66,Kangkung
27.13,1,2,72.35,186.1,Kangkung
25.2,2,1,78.99,358.69,Kangkung
25.47,3,1,78.1,252.28,Kangkung
27.8,2,2,54.35,219.78,Kangkung
27.91,3,1,77.03,265.24,Kangkung
26.01,1,1,68.3,128.72,Kangkung
27.24,2,1,62.7,237.19,Kangkung
27.36,2,2,64.4,172.93,Kangkung
25.06,2,1,74.63,82.51,Kangkung
25.71,2,2,76.19,338.48,Kangkung
28.12,2,2,70.39,176.97,Kangkung
29.96,2,1,51.81,146.26,Kangkung
28.25,3,1,75.06,41.88,Kangkung
25.6,2,1,50.8,55.92,Kangkung
29.11,2,2,62.02,136.11,Kangkung
27.16,2,2,63.77,165.24,Kangkung
25.42,3,1,65.69,303.84,Kangkung
28,2,1,57.93,179.84,Kangkung
26.14,2,1,62.99,340.37,Kangkung
27.08,3,2,74.41,261.86,Kangkung
26.59,1,2,58.41,173.13,Kangkung
28.21,2,2,75.21,100.69,Kangkung
27.16,3,1,50.39,42.18,Kangkung
25.52,2,2,54.43,185.34,Kangkung
26.08,2,1,78.68,194.19,Kangkung
27.5,2,1,64.58,178.13,Kangkung
28.95,2,1,51.57,342.57,Kangkung
25.05,2,2,68.92,77.5,Kangkung
28.06,2,1,64.14,84.76,Kangkung
25.58,2,1,52.75,129.22,Kangkung
28.02,3,2,60.79,234.32,Kangkung
29.18,3,1,69.05,313.88,Kangkung
26.14,1,1,69.46,380.54,Kangkung
27.48,2,2,77.49,141.83,Kangkung
28.87,2,1,65.27,89.59,Kangkung
25.88,2,2,53.25,232.63,Kangkung
25.76,1,1,53.52,154.02,Kangkung
29.53,2,1,62.92,410.85,Kangkung
28.47,2,1,55.74,56.61,Kangkung
28.68,2,2,78.55,113.26,Kangkung
29.22,1,2,56.57,324.25,Kangkung
27.7,2,2,61.67,186.56,Kangkung
27.44,3,1,65.88,252.51,Kangkung
27.78,3,1,60.24,347.46,Kangkung
28.59,3,2,70.6,291.74,Kangkung
26.95,2,1,68.76,268,Kangkung
25.48,2,2,79.12,297.35,Kangkung
25.68,2,2,75.79,65.76,Kangkung
29.87,3,2,68.69,78.34,Kangkung
25.26,2,2,63.85,269.5,Kangkung
28.56,3,1,69.06,179.61,Kangkung
29.72,2,1,69.32,415.06,Kangkung
25.65,1,2,58.36,349.42,Kangkung
28.61,2,1,55.52,389.1,Kangkung
26.51,3,2,66.09,109.34,Kangkung
26.18,3,1,59.53,275.94,Kangkung
29.26,2,1,61.94,52.12,Kangkung
29.55,2,1,50.05,317.35,Kangkung
26.74,1,1,71.13,57.5,Kangkung
28.16,2,2,51.8,294.45,Kangkung
25.88,2,1,72.8,121.31,Kangkung
28.95,3,2,56.45,263.37,Kangkung
29.41,2,2,55.11,145.16,Kangkung
26.59,2,2,68.62,50.07,Kangkung
28.26,1,1,80.49,298.75,Kangkung
29.38,3,2,63.08,209.92,Kangkung
25.08,2,2,76.95,313.26,Kangkung
29.28,1,2,51.92,62.78,Kangkung
27.86,2,1,65.77,240.5,Kangkung
27.07,2,1,71.13,62.02,Kangkung
27.61,1,2,61.64,95.61,Kangkung
29.12,1,1,54.01,335.82,Kangkung
28.61,3,2,50.48,127.42,Kangkung
27.51,3,2,61.99,76.67,Kangkung
27.44,1,1,73.02,94.85,Kangkung
29.5,2,1,80.71,94.71,Kangkung
26.16,2,2,64.36,358.1,Kangkung
25.48,2,1,59.14,262.9,Kangkung
28.39,1,2,60.75,338.8,Kangkung
28.51,2,2,52.85,138.13,Kangkung
27.84,1,2,63.95,276.55,Kangkung
26.31,2,1,69.44,378.76,Kangkung
26.48,2,1,69.33,241.9,Kangkung
28.09,1,2,50.4,368.2,Kangkung
26.36,1,2,69.65,123.44,Kangkung
27.5,1,2,70.64,404.27,Kangkung
26.66,3,2,65.56,71.55,Kangkung
27.55,2,2,79.29,327.09,Kangkung
26.15,3,2,58,117.31,Kangkung
25.99,2,1,76.41,85.5,Kangkung
28.67,2,1,55.4,251.3,Kangkung
26.93,1,2,58.12,160.55,Kangkung
26.16,2,2,56.35,125.11,Kangkung
29.29,2,2,77.44,206.34,Kangkung
27.01,2,2,74.6,412.33,Kangkung
25.58,2,1,63.96,278.92,Kangkung
28.54,1,2,61.72,146.15,Kangkung
26.4,3,1,50.4,411.38,Kangkung
27.83,1,2,71.76,146.36,Kangkung
28.12,2,1,79.91,311.54,Kangkung
29.81,1,2,74.13,140.42,Kangkung
25.96,2,2,57.23,332.03,Kangkung
26.42,2,2,58.2,283.16,Kangkung
29.66,1,2,63.11,256.44,Kangkung
28.59,2,2,62.64,213.76,Kangkung
27.25,2,2,57.2,132.74,Kangkung
28.67,3,1,74.54,270.21,Kangkung
27.07,2,2,74.37,369.55,Kangkung
27.05,1,2,71.9,53.41,Kangkung
25.78,1,2,50.15,316.42,Kangkung
27.61,2,1,78.44,371.64,Kangkung
26.31,2,2,60.46,273,Kangkung
28.17,2,1,50.89,138.58,Kangkung
26.99,2,2,69.76,173.47,Kangkung
29.27,1,1,72.87,322.47,Kangkung
28.86,2,1,70.8,179.23,Kangkung
25.74,2,1,62.12,44.7,Kangkung
27.96,1,2,76.7,81.24,Kangkung
28.57,2,1,61.05,148.67,Kangkung
27.57,2,1,66.69,189.11,Kangkung
25.57,2,1,78.57,178.29,Kangkung
27.52,3,1,72.56,344.08,Kangkung
27.16,2,1,52.93,124.76,Kangkung
26.63,1,2,74.09,195.54,Kangkung
27.91,2,1,77.95,347.01,Kangkung
26.62,1,2,75.59,339.21,Kangkung
26.18,3,2,64.78,118.63,Kangkung
28.68,1,2,75.58,178.2,Kangkung
26.07,2,2,52.34,100.29,Kangkung
29.03,2,1,57.88,75.46,Kangkung
29.9,3,2,76.87,249.49,Kangkung
27.21,2,2,51.28,161.48,Kangkung
29.06,2,1,62.34,234.3,Kangkung
25.84,1,1,76.67,262.14,Kangkung
28.99,2,2,63.82,268.99,Kangkung
29.81,2,1,52.62,394.46,Kangkung
27.59,2,2,64.23,129.66,Kangkung
26.28,2,2,72.7,378.45,Kangkung
25.8,2,1,59.81,60.91,Kangkung
29.58,3,1,78.1,53.06,Kangkung
26.62,2,1,79.16,82.46,Kangkung
27.49,2,1,55.2,283.05,Kangkung
27.17,1,2,52.89,240.53,Kangkung
27.18,2,2,59.28,102.47,Kangkung
28.83,3,1,64.54,97.13,Kangkung
29.68,2,1,54.87,240.21,Kangkung
28.18,3,2,57.49,401.3,Kangkung
29.79,2,2,78.93,110.19,Kangkung
25.95,2,2,72.16,138.84,Kangkung
27.82,1,1,68.54,86.89,Kangkung
